"BusinessYear","StateCode","IssuerId","SourceName","VersionNum","ImportDate","IssuerId2","StateCode2","NetworkName","NetworkId","NetworkURL","RowNumber","MarketCoverage","DentalOnly"
"2015","MO","86779","HIOS","2","2014-08-08 08:53:29","86779","MO","Principal Plan Dental","MON001","http://c3.go2dental.com/member/dental_search/provsel.cgi","13",,
"2015","MO","94322","HIOS","2","2014-08-05 13:28:44","94322","MO","Ameritas PPO Dental Network","MON001","www.reliancestandard.com","13",,
"2015","MS","11324","HIOS","5","2014-09-03 04:28:59","11324","MS","DenteMax","MSN001","http://www.bestlife.com/exchange/provider.html","13",,
"2015","MS","11324","HIOS","5","2014-09-03 04:28:59","11324","MS","CONNECTIONDental","MSN002","http://www.bestlife.com/exchange/provider.html","14",,
"2015","MS","46300","HIOS","2","2014-08-08 08:53:29","46300","MS","ACB","MSN001","http://www.alwayscarebenefits.com/comm/providers/MSDentalProviderDirectory.pdf","13",,
"2015","MS","48963","HIOS","16","2015-01-16 17:32:32","48963","MS","Jackson PPOx","MSN001","https://www.humana.com/finder/search?customerId=1059&pfpkey=807","13",,
"2015","MS","48963","HIOS","16","2015-01-16 17:32:32","48963","MS","Memphis PPOx","MSN002","https://www.humana.com/finder/search?customerId=1059&pfpkey=810","14",,
"2015","MS","48963","HIOS","16","2015-01-16 17:32:32","48963","MS","HumanaDental PPO/Traditional Preferred","MSN003","https://www.humana.com/finder/search?customerID=1085&pfpkey=317","15",,
"2015","MS","48963","HIOS","16","2015-01-16 17:32:32","48963","MS","Mississippi PPOx","MSN005","https://qa-www.humana.com/finder/search?customerId=1059&pfpkey=932","16",,
"2015","MS","48963","HIOS","16","2015-01-16 17:32:32","48963","MS","Humana ChoiceCare Network PPO","MSN004","https://www.humana.com/finder/search?customerId=1059&pfpkey=124","17",,
"2015","MS","49374","HIOS","8","2014-11-14 05:23:27","49374","MS","Delta Dental PPO","MSN001","http://www.deltadentalins.com/find-a-dentist/","13",,
"2015","MS","60328","HIOS","8","2014-11-14 05:23:27","60328","MS","Dentegra Dental PPO","MSN001","http://www.dentegra.com/find-a-dentist","13",,
"2015","MS","84254","HIOS","2","2014-08-05 13:28:44","84254","MS","Renaissance Dental","MSN001","www.renaissancedental.com/Find-a-Dentist","13",,
"2015","MS","84254","HIOS","2","2014-08-05 13:28:44","84254","MS","Delta Dental","MSN002","http://www.deltadental.com/DentistSearch/DentistSearchController.ccl","14",,
"2015","MS","94237","HIOS","5","2015-04-22 11:06:15","94237","MS","Magnolia Health Plan","MSN001","http://ambetter.magnoliahealthplan.com/findadoc","13",,
"2015","MS","97560","HIOS","6","2014-12-11 04:09:12","97560","MS","Compass","MSN006","http://xms.welcometouhc.com/find-a-doctor","13",,
"2015","NC","11512","HIOS","9","2015-01-16 17:32:32","11512","NC","PPO","NCN001","http://www.bcbsnc.com/content/providersearch/marketplace.htm","13",,
"2015","NC","11512","HIOS","9","2015-01-16 17:32:32","11512","NC","POS Value","NCN002","https://healthnav.bcbsnc.com/?ci=COMMERCIAL&network_id=5","14",,
"2015","NC","11512","HIOS","9","2015-01-16 17:32:32","11512","NC","POS Charlotte","NCN003","https://healthnav.bcbsnc.com/?ci=COMMERCIAL&network_id=9","15",,
"2015","NC","12465","HIOS","4","2014-09-05 03:32:16","12465","NC","Assurant Focus Dental Network","NCN001","http://assurant.go2dental.com/member/dental_search/srchinp.cgi?plan_number=44&plan_state=44_","13",,
"2015","NC","14125","HIOS","4","2014-09-04 03:25:43","14125","NC","Lincoln DentalConnect?","NCN001","http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L","13",,
"2015","NC","15220","HIOS","4","2014-09-06 03:39:47","15220","NC","Careington Maximum Care Network","NCN001","www.careington.com/co/maxcare","13",,
"2015","NC","23521","HIOS","3","2014-08-08 08:53:29","23521","NC","Principal Plan Dental","NCN001","http://c3.go2dental.com/member/dental_search/provsel.cgi","13",,
"2015","NC","24112","HIOS","2","2014-08-07 10:00:19","24112","NC","Ameritas PPO Dental Network","NCN001","www.ameritasgroup.com","13",,
"2015","NC","25741","HIOS","4","2014-11-13 10:25:37","25741","NC","Renaissance Dental","NCN001","www.renaissancedental.com/Find-a-Dentist","13",,
"2015","NC","25741","HIOS","4","2014-11-13 10:25:37","25741","NC","Delta Dental","NCN002","http://www.deltadental.com/DentistSearch/DentistSearchController.ccl","14",,
"2015","NC","36256","HIOS","5","2014-09-04 03:25:43","36256","NC","Indemnity","NCN001","indemnity.com","13",,
"2015","NC","37576","HIOS","8","2014-11-14 05:23:27","37576","NC","Dentegra Dental PPO","NCN001","http://www.dentegra.com/find-a-dentist","13",,
"2015","NC","40411","HIOS","3","2014-08-31 07:07:13","40411","NC","North Carolina OAP and Dental Network","NCN001","http://www.cigna.com/ifp-providers","13",,
"2015","NC","40435","HIOS","3","2014-08-28 04:23:13","40435","NC","EHB Basic Dental Plan (Low)","NCN001","https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_NC&planType=DPPO&networkID=2","13",,
"2015","NC","40435","HIOS","3","2014-08-28 04:23:13","40435","NC","EHB Enhanced Dental Plan (High)","NCN002","https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_NC&planType=DPPO&networkID=2","14",,
"2015","NC","40435","HIOS","3","2014-08-28 04:23:13","40435","NC","Family Basic Dental Plan (Low)","NCN003","https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_NC&planType=DPPO&networkID=2","15",,
"2015","NC","40435","HIOS","3","2014-08-28 04:23:13","40435","NC","Family Enhanced Dental Plan (High)","NCN004","https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_NC&planType=DPPO&networkID=2","16",,
"2015","NC","54332","HIOS","9","2014-12-11 04:09:12","54332","NC","NC EIX","NCN001","http://xnc.welcometouhc.com/find-a-doctor","13",,
"2015","NC","55440","HIOS","8","2014-10-05 17:13:14","55440","NC","DentalGuard Preferred","NCN001","https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process","13",,
"2015","NC","56346","HIOS","8","2015-01-17 03:15:53","56346","NC","HMO_Carelink Cornerstone","NCN001","http://nc.coventryproviders.com","13",,
"2015","NC","56346","HIOS","8","2015-01-17 03:15:53","56346","NC","HMO_Carelink CaroMont","NCN002","http://nc.coventryproviders.com","14",,
"2015","NC","56346","HIOS","8","2015-01-17 03:15:53","56346","NC","HMO_Carelink Carolinas HealthCare System","NCN003","http://nc.coventryproviders.com","15",,
"2015","NC","56346","HIOS","8","2015-01-17 03:15:53","56346","NC","HMO_Carelink Duke","NCN004","http://nc.coventryproviders.com","16",,
"2015","NC","56346","HIOS","8","2015-01-17 03:15:53","56346","NC","POS_CoventryOne","NCN005","http://nc.coventryproviders.com","17",,
"2015","NC","56346","HIOS","8","2015-01-17 03:15:53","56346","NC","POS_Carelink Cornerstone Tier 1","NCN006","http://nc.coventryproviders.com","18",,
"2015","NC","56346","HIOS","8","2015-01-17 03:15:53","56346","NC","POS_Carelink CaroMont Tier 1","NCN007","http://nc.coventryproviders.com","19",,
"2015","NC","56346","HIOS","8","2015-01-17 03:15:53","56346","NC","POS_Carelink Carolinas HealthCare System Tier 1","NCN008","http://nc.coventryproviders.com","20",,
"2015","NC","56346","HIOS","8","2015-01-17 03:15:53","56346","NC","POS_Carelink Duke Tier 1","NCN009","http://nc.coventryproviders.com","21",,
"2015","NC","56891","HIOS","3","2014-08-29 03:26:18","56891","NC","Delta Dental","NCN001","http://www.deltadental.com/DentistSearch/DentistSearchController.ccl","13",,
"2015","NC","56964","HIOS","2","2014-08-07 10:00:19","56964","NC","Ameritas PPO Dental Network","NCN001","www.standard.com","13",,
"2015","NC","71499","HIOS","3","2014-08-07 10:00:19","71499","NC","Connection Dental","NCN001","www.PPOUSA.com","13",,
"2015","NC","72839","HIOS","2","2014-08-08 08:53:29","72839","NC","DenteMax Plus","NCN001","http://www.alwayscarebenefits.com/comm/providers/NCDentalProviderDirectory.pdf","13",,
"2015","NC","76994","HIOS","2","2014-08-07 10:00:19","76994","NC","Ameritas PPO Dental Network","NCN001","www.reliancestandard.com","13",,
"2015","NC","82612","HIOS","12","2015-01-16 17:32:32","82612","NC","DenteMax","NCN001","www.truassure.com/dentist-search","13",,
"2015","NC","94482","HIOS","6","2014-10-02 12:25:15","94482","NC","DenteMax","NCN001","http://www.bestlife.com/exchange/provider.html","13",,
"2015","ND","27882","HIOS","5","2015-01-22 10:35:59","27882","ND","Delta Dental PPO plus Premier","NDN001","www.deltadentalmn.org/findADentist","13",,
"2015","ND","32120","HIOS","4","2014-09-05 03:32:16","32120","ND","Platinum (Maximum Care/Connection Dental)","NDN001","http://www.dentalselect.com/find-a-provider/find-a-provider-results/","13",,
"2015","ND","37160","HIOS","7","2015-06-19 13:25:37","37160","ND","Preferred Blue PPO","NDN001","https://www.bcbsnd.com/doctor/","13",,
"2015","ND","39364","HIOS","7","2014-12-10 11:54:40","39364","ND","MIC Medica Choice Passport","NDN001","www.medica.com/PassportProviders","13",,
"2015","ND","40479","HIOS","4","2014-09-04 03:25:43","40479","ND","Lincoln DentalConnect?","NDN001","http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L","13",,
"2015","ND","54993","HIOS","2","2014-08-08 08:53:29","54993","ND","Renaissance Dental","NDN001","www.renaissancedental.com/Find-a-Dentist","13",,
"2015","ND","54993","HIOS","2","2014-08-08 08:53:29","54993","ND","Delta Dental","NDN002","http://www.deltadental.com/DentistSearch/DentistSearchController.ccl","14",,
"2015","ND","57390","HIOS","2","2014-08-07 10:00:19","57390","ND","Connection Dental and Stratose","NDN001","www.PPOUSA.com; http://providernow.coalitionamerica.com/","13",,
"2015","ND","71860","HIOS","6","2014-10-03 13:54:42","71860","ND","Idemnity","NDN001","indemnity.com","13",,
"2015","ND","73751","HIOS","5","2014-11-15 04:52:41","73751","ND","MHP Medica Essential","NDN001","www.medica.com/EssentialProviders","13",,
"2015","ND","73751","HIOS","5","2014-11-15 04:52:41","73751","ND","Medica Applause","NDN002","www.medica.com/ApplauseProviders","14",,
"2015","ND","75329","HIOS","5","2014-10-02 12:25:15","75329","ND","CONNECTIONDental","NDN001","http://www.bestlife.com/exchange/provider.html","13",,
"2015","ND","75329","HIOS","5","2014-10-02 12:25:15","75329","ND","DenteMax","NDN002","http://www.bestlife.com/exchange/provider.html","14",,
"2015","ND","76852","HIOS","5","2014-09-06 03:39:47","76852","ND","Careington Maximum Care Network","NDN001","www.careington.com/co/maxcare","13",,
"2015","ND","89364","HIOS","5","2015-01-22 10:35:59","89364","ND","Sanford Health Plan North Dakota Network","NDN001","http://www.viiad.com/shp/provider_search_main.asp","13",,
"2015","ND","89364","HIOS","5","2015-01-22 10:35:59","89364","ND","Sanford Health Plan North Dakota True Network","NDN002","http://www.viiad.com/shp/provider_search_main.asp","14",,
"2015","ND","90106","HIOS","8","2014-11-14 05:23:27","90106","ND","Dentegra Dental PPO","NDN001","http://www.deltadentalins.com/find-a-dentist/","13",,
"2015","NJ","10191","HIOS","11","2015-07-22 09:15:52","10191","NJ","Health Republic Medical Network","NJN001","http://network-nj.healthrepublic.us/FindADoctor/FindADoctor_HRICoOpMain.aspx","13",,
"2015","NJ","10191","HIOS","11","2015-07-22 09:15:52","10191","NJ","Health Republic Dental Network","NJN002","http://www.newjersey.healthrepublic.us","14",,
"2015","NJ","15720","HIOS","5","2014-11-12 05:24:58","15720","NJ","Renaissance Dental","NJN001","http://www.renaissancedental.com/Find-a-Dentist","13",,
"2015","NJ","15720","HIOS","5","2014-11-12 05:24:58","15720","NJ","Delta Dental","NJN002","http://www.deltadental.com/DentistSearch/DentistSearchController.ccl","14",,
"2015","NJ","40704","HIOS","2","2014-08-03 08:59:32","40704","NJ","Ameritas PPO Dental Network","NJN001","www.ameritasgroup.com","13",,
"2015","NJ","44811","HIOS","3","2014-08-23 04:11:13","44811","NJ","Managed DentalGuard","NJN001","https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process","13",,
"2015","NJ","48608","HIOS","8","2014-11-14 05:23:27","48608","NJ","Dentegra Dental PPO","NJN001","http://www.dentegra.com/find-a-dentist","13",,
"2015","NJ","48834","HIOS","8","2014-12-10 11:54:40","48834","NJ","Compass","NJN006","http://xnj.welcometouhc.com/find-a-doctor","13",,
"2015","NJ","50221","HIOS","14","2015-01-21 09:35:36","50221","NJ","Oscar New Jersey Network","NJN001","https://www.hioscar.com/njhx/2015/providers/","13",,
"2015","NJ","51152","HIOS","4","2014-09-04 03:25:43","51152","NJ","Lincoln DentalConnect?","NJN001","http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L","13",,
"2015","NJ","51791","HIOS","2","2014-08-03 08:59:32","51791","NJ","Ameritas PPO Dental Network","NJN001","www.standard.com","13",,
"2015","NJ","53877","HIOS","4","2014-11-14 05:23:27","53877","NJ","EHB Basic Dental Plan (Low)","NJN001","https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_NJ&planType=DUAL&custNum=0383218&networkID=2","13",,
"2015","NJ","53877","HIOS","4","2014-11-14 05:23:27","53877","NJ","EHB Enhanced Dental Plan (High)","NJN002","https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_NJ&planType=DUAL&custNum=0383218&networkID=2","14",,
"2015","NJ","53877","HIOS","4","2014-11-14 05:23:27","53877","NJ","Family Basic Dental Plan (Low)","NJN003","https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_NJ&planType=DUAL&custNum=0383218&networkID=2","15",,
"2015","NJ","53877","HIOS","4","2014-11-14 05:23:27","53877","NJ","Family Enhanced Dental Plan (High)","NJN004","https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_NJ&planType=DUAL&custNum=0383218&networkID=2","16",,
"2015","NJ","67275","HIOS","3","2014-09-05 03:32:16","67275","NJ","Assurant Dental Network","NJN001","http://assurant.go2dental.com/member/dental_search/srchinp.cgi?plan_number=45&plan_state=45_","13",,
"2015","NJ","72667","HIOS","2","2014-08-05 13:28:44","72667","NJ","Ameritas PPO Dental Network","NJN001","www.reliancestandard.com","13",,
"2015","NJ","77606","HIOS","5","2015-07-22 09:15:52","77606","NJ","Regional Preferred Network HMO","NJN001","www.amerihealth.com/ffm/directories2","13",,
"2015","NJ","77606","HIOS","5","2015-07-22 09:15:52","77606","NJ","Local Value Network HMO","NJN002","www.amerihealth.com/ffm/directories2","14",,
"2015","NJ","79370","HIOS","2","2014-08-08 08:53:29","79370","NJ","Principal Plan Dental","NJN001","http://c3.go2dental.com/member/dental_search/provsel.cgi","13",,
"2015","NJ","79422","HIOS","4","2014-11-14 05:23:27","79422","NJ","EHB Basic Dental Plan (Low)","NJN001","https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_NJ&planType=DUAL&custNum=0383218&networkID=2","13",,
"2015","NJ","79422","HIOS","4","2014-11-14 05:23:27","79422","NJ","EHB Enhanced Dental Plan (High)","NJN002","https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_NJ&planType=DUAL&custNum=0383218&networkID=2","14",,
"2015","NJ","79422","HIOS","4","2014-11-14 05:23:27","79422","NJ","Family Basic Dental Plan (Low)","NJN003","https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_NJ&planType=DUAL&custNum=0383218&networkID=2","15",,
"2015","AR","28348","SERFF","5","2014-11-13 16:11:17","28348","AR","Delta Dental Premier + Delta Dental PPO","ARN001","https://online.deltadentalar.com/dd/Exchange.aspx?DView=DentistDirectory","13","SHOP (Small Group)","Yes"
"2015","AR","28348","SERFF","5","2014-11-13 16:11:17","28348","AR","Delta Dental Premier + Delta Dental PPO","ARN001","https://online.deltadentalar.com/dd/Exchange.aspx?DView=DentistDirectory","13","Individual","Yes"
"2015","AR","28348","SERFF","5","2014-11-13 16:11:17","28348","AR","Delta Dental Premier","ARN002","https://online.deltadentalar.com/dd/Exchange.aspx?DView=DentistDirectory","14","SHOP (Small Group)","Yes"
"2015","AR","28448","SERFF","2","2014-09-09 16:12:42","28448","AR","DenteMax, LLC","ARN001","www.dentemax.com","13","SHOP (Small Group)","Yes"
"2015","AR","37903","SERFF","7","2014-11-15 10:06:04","37903","AR","Statewide Network","ARN001","https://provider-search.qualchoice.com/","13","Individual","No"
"2015","AR","48168","SERFF","2","2014-09-09 16:12:42","48168","AR","Ameritas PPO Dental Network","ARN001","www.ameritasgroup.com","13","SHOP (Small Group)","Yes"
"2015","AR","53741","SERFF","2","2014-09-09 16:12:42","53741","AR","Ameritas PPO Dental Network","ARN001","www.standard.com","13","SHOP (Small Group)","Yes"
"2015","AR","62141","SERFF","4","2015-02-22 21:18:17","62141","AR","NovaSys Health","ARN001","http://ambetterofarkansas.com/findadoc","13","Individual","No"
"2015","AR","67635","SERFF","2","2014-09-09 16:12:42","67635","AR","Lincoln DentalConnect?","ARN001","http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L","13","SHOP (Small Group)","Yes"
"2015","AR","70525","SERFF","3","2014-11-15 10:06:04","70525","AR","Statewide Network","ARN001","https://provider-search.qualchoice.com/","13","Individual","No"
"2015","AR","75293","SERFF","12","2015-07-22 12:46:44","75293","AR","True Blue PPO","ARN001","https://secure.arkansasbluecross.com/providerdirectory/trueblueppo.aspx","13","Individual","No"
"2015","AR","75293","SERFF","4","2014-08-11 09:11:26","75293","AR","True Blue PPO","ARN001","http://www.arkansasbluecross.com/","13","Individual","Yes"
"2015","AR","75293","SERFF","12","2015-07-22 12:46:44","75293","AR","True Blue PPO","ARN001","https://secure.arkansasbluecross.com/providerdirectory/trueblueppo.aspx","13","SHOP (Small Group)","No"
"2015","AR","75293","SERFF","12","2015-07-22 12:46:44","75293","AR","True Blue PPO","ARN001","https://secure.arkansasbluecross.com/providerdirectory/trueblueppo.aspx","13","SHOP (Small Group)","Yes"
"2015","AR","75293","SERFF","12","2015-07-22 12:46:44","75293","AR","True Blue PPO Dental","ARN002","http://www.arkansasbluecross.com/","14","SHOP (Small Group)","Yes"
"2015","AR","75293","SERFF","12","2015-07-22 12:46:44","75293","AR","True Blue PPO Dental","ARN002","https://secure.arkansasbluecross.com/providerdirectory/PhysicianSearch.aspx?PlanId=20&INbr1=100000000&INbr2=&Tier=0&coID=&PrvNet=Dental&lFrom","14","Individual","Yes"
"2015","DE","19005","SERFF","4","2014-10-06 10:59:03","19005","DE","Ameritas PPO Dental Network","DEN001","www.standard.com","13","SHOP (Small Group)","Yes"
"2015","DE","26018","SERFF","5","2014-11-14 14:52:18","26018","DE","Delta Dental of Delaware","DEN001","http://www.deltadentalins.com/find-a-dentist/","13","SHOP (Small Group)","Yes"
"2015","DE","26018","SERFF","5","2014-11-14 14:52:18","26018","DE","Delta Dental of Delaware","DEN001","http://www.deltadentalins.com/find-a-dentist/","13","Individual","Yes"
"2015","DE","29497","SERFF","9","2015-02-22 21:18:17","29497","DE","PPO_Delaware","DEN001","http://www.aetna.com/dse/PublicExchange?site_id=QualifiedHealthPlanDoctors","13","Individual","No"
"2015","DE","41726","SERFF","6","2014-10-06 10:59:03","41726","DE","Connection Dental","DEN001","https://www.ppousa.com/","13","SHOP (Small Group)","Yes"
"2015","DE","48664","SERFF","5","2014-11-14 14:52:18","48664","DE","Dentegra Insurance Company","DEN001","http://www.dentegra.com/find-a-dentist","13","Individual","Yes"
"2015","DE","48664","SERFF","5","2014-11-14 14:52:18","48664","DE","Dentegra Insurance Company","DEN001","http://www.dentegra.com/find-a-dentist","13","SHOP (Small Group)","Yes"
"2015","DE","60359","SERFF","1","2014-11-14 14:52:18","60359","DE","EHB Basic Dental Plan (Low)","DEN001","https://metlocator.metlife.com/metlocator/execute/Search?","13","SHOP (Small Group)","Yes"
"2015","DE","61298","SERFF","4","2014-10-06 10:59:03","61298","DE","Ameritas PPO Dental Network","DEN001","www.ameritasgroup.com","13","SHOP (Small Group)","Yes"
"2015","DE","67190","SERFF","10","2015-05-22 14:18:43","67190","DE","HMO_Delaware","DEN001","http://www.aetna.com/dse/PublicExchange?site_id=QualifiedHealthPlanDoctors","13","Individual","No"
"2015","DE","67190","SERFF","10","2015-05-22 14:18:43","67190","DE","OA HMO_Delaware","DEN001","http://www.aetna.com/dse/PublicExchange?site_id=QualifiedHealthPlanDoctors","13","SHOP (Small Group)","No"
"2015","DE","67190","SERFF","10","2015-05-22 14:18:43","67190","DE","OA POS_Delaware","DEN002","http://www.aetna.com/dse/PublicExchange?site_id=QualifiedHealthPlanDoctors","14","SHOP (Small Group)","No"
"2015","DE","67775","SERFF","9","2015-06-19 18:30:37","67775","DE","Dominion DHMO Network","DEN001","https://www.dominiondental.com/files/Dentist_Directories/de_select_plan_provider_list.pdf","13","Individual","Yes"
"2015","DE","67775","SERFF","9","2015-06-19 18:30:37","67775","DE","Dominion DHMO Network","DEN001","https://www.dominiondental.com/files/Dentist_Directories/de_select_plan_provider_list.pdf","13","SHOP (Small Group)","Yes"
"2015","DE","67775","SERFF","9","2015-06-19 18:30:37","67775","DE","Dominion PPO Network","DEN002","https://www.dominiondental.com/files/Dentist_Directories/de_ppo_provider_list.pdf","14","Individual","Yes"
"2015","DE","67775","SERFF","9","2015-06-19 18:30:37","67775","DE","Dominion PPO Network","DEN002","https://www.dominiondental.com/files/Dentist_Directories/de_ppo_provider_list.pdf","14","SHOP (Small Group)","Yes"
"2015","DE","68245","SERFF","4","2014-10-06 10:59:03","68245","DE","Ameritas PPO Dental Network","DEN001","www.reliancestandard.com","13","SHOP (Small Group)","Yes"
"2015","DE","76168","SERFF","9","2015-02-22 21:18:17","76168","DE","Highmark DE PPO","DEN001","https://provdir.highmarkbcbsde.com/","13","Individual","No"
"2015","NH","96751","SERFF","18","2015-04-22 14:50:56","96751","NH","Pathway with Dental","NHN006","https://www.anthem.com/health-insurance/provider-directory/searchcriteria?=brand=abcbs","18","SHOP (Small Group)","No"
"2015","NH","96751","SERFF","18","2015-04-22 14:50:56","96751","NH","Matthew Thornton Blue HMO","NHN007","https://www.anthem.com/health-insurance/provider-directory/searchcriteria?=brand=abcbs","19","SHOP (Small Group)","No"
"2015","NM","17911","SERFF","4","2014-11-04 20:29:03","17911","NM","Delta Dental","NMN002","http://www.deltadental.com/DentistSearch/DentistSearchController.ccl","13","Individual","Yes"
"2015","NM","19722","SERFF","3","2014-09-11 12:10:19","19722","NM","Molina Marketplace","NMN001","https://providersearch.molinahealthcare.com/Provider/ProviderSearch?RedirectFrom=MolinaStaticWeb&State=nm&Coverage=MMP","13","Individual","No"
"2015","NM","26075","SERFF","6","2014-11-04 20:29:03","26075","NM","CONNECTIONDental","NMN001","http://www.bestlife.com/exchange/provider.html","13","Individual","Yes"
"2015","NM","57173","SERFF","6","2015-01-21 12:15:34","57173","NM","Presbyterian Network, Inc.","NMN001","www.phs.org/directory","13","Individual","No"
"2015","NM","72034","SERFF","5","2014-12-08 10:10:53","72034","NM","CHRISTUS Health Plan NM","NMN001","http://www.christushealthplan.org/workfiles/Christus_Directory_NM_HIX_1UP_20141112_0919_with_cover.pdf","13","Individual","No"
"2015","NM","75605","SERFF","8","2015-02-22 21:18:17","75605","NM","PPO","NMN001","https://public.hcsc.net/providerfinder/search.do?corpEntCd=NM1&residencestate=NM&product=PPO&entryPt=MKT","13","Individual","No"
"2015","NM","75605","SERFF","8","2015-02-22 21:18:17","75605","NM","BlueCare Dental PPO","NMN004","http://www.bcbsnm.com/provider_finder/important_info_dental.html","13","Individual","Yes"
"2015","NM","75605","SERFF","8","2015-02-22 21:18:17","75605","NM","Community HMO","NMN002","https://public.hcsc.net/providerfinder/search.do?corpEntCd=NM1&residencestate=NM&product=CNN&entryPt=MKT","14","Individual","No"
"2015","NM","75605","SERFF","8","2015-02-22 21:18:17","75605","NM","Blue Advantage HMO","NMN003","https://public.hcsc.net/providerfinder/search.do?corpEntCd=NM1&residencestate=NM&product=BAV&entryPt=MKT","15","Individual","No"
"2015","NM","93091","SERFF","10","2015-01-21 12:15:34","93091","NM","My NMHC Network","NMN001","http://mynmhc.org/Find_a_Doctor.aspx","13","Individual","No"
"2015","NM","93091","SERFF","10","2015-01-21 12:15:34","93091","NM","My NMHC Network","NMN002","http://mynmhc.org/Find_a_Doctor.aspx","13","SHOP (Small Group)","No"
"2015","NV","11245","SERFF","1","2014-09-09 16:12:42","11245","NV","Premier Access Dental","NVN001","www.premierlife.com/providersearch","13","Individual","Yes"
"2015","NV","12553","SERFF","9","2014-11-04 20:29:03","12553","NV","Delta Dental PPO","NVN001","http://www.deltadentalins.com/find-a-dentist/","13","Individual","Yes"
"2015","NV","12553","SERFF","9","2014-11-04 20:29:03","12553","NV","Delta Dental PPO","NVN001","http://www.deltadentalins.com/find-a-dentist/","13","SHOP (Small Group)","Yes"
"2015","NV","16698","SERFF","4","2014-10-06 10:59:03","16698","NV","Premier HMO North Network","NVN001","http://prominencehealthplan.com/members/member-service-and-support/provider-directories/","13","Individual","No"
"2015","NV","16698","SERFF","4","2014-10-06 10:59:03","16698","NV","Prominence HealthFirst HMO/POS Network","NVN002","http://prominencehealthplan.com/members/member-service-and-support/provider-directories/","14","Individual","No"
"2015","NV","29211","SERFF","9","2014-11-15 10:06:04","29211","NV","Network Savings 1","NVN001","assuranthealth.com/networksavings1","13","Individual","No"
"2015","NV","33670","SERFF","3","2014-09-09 16:12:42","33670","NV","Dental Prime","NVN001","http://www.geoaccess.com/awp/Dental/PO/begin.asp?Gateway=False&st=DV&Company=Anthem-BCBS&netcode=DVP","13","Individual","Yes"
"2015","NV","34962","SERFF","8","2014-11-04 20:29:03","34962","NV","DeltaCare USA DHMO","NVN001","http://www.deltadentalins.com/find-a-dentist/","13","SHOP (Small Group)","Yes"
"2015","NV","34962","SERFF","8","2014-11-04 20:29:03","34962","NV","DeltaCare USA DHMO","NVN001","http://www.deltadentalins.com/find-a-dentist/","13","Individual","Yes"
"2015","NV","34996","SERFF","11","2014-12-10 23:15:01","34996","NV","Southern Simple/F?cil","NVN001","http://nevadahealthcoop.org/wp-content/uploads/2014/11/PD15-Southern-Simple.pdf","13","Individual","No"
"2015","NV","34996","SERFF","11","2014-12-10 23:15:01","34996","NV","Southern Simple/F?cil","NVN001","http://nevadahealthcoop.org/wp-content/uploads/2014/11/PD15-Southern-Simple.pdf","13","SHOP (Small Group)","No"
"2015","NV","34996","SERFF","11","2014-12-10 23:15:01","34996","NV","Northern Simple/F?cil","NVN002","http://nevadahealthcoop.org/wp-content/uploads/2014/11/PD15-Northern-Simple.pdf","14","Individual","No"
"2015","NV","34996","SERFF","11","2014-12-10 23:15:01","34996","NV","Northern Simple/F?cil","NVN002","http://nevadahealthcoop.org/wp-content/uploads/2014/11/PD15-Northern-Simple.pdf","14","SHOP (Small Group)","No"
"2015","NV","34996","SERFF","11","2014-12-10 23:15:01","34996","NV","VIP","NVN003","http://nevadahealthcoop.org/wp-content/uploads/2014/11/PD15-VIP-Plan-Tier-1.pdf","15","Individual","No"
"2015","NV","34996","SERFF","11","2014-12-10 23:15:01","34996","NV","VIP","NVN003","http://nevadahealthcoop.org/wp-content/uploads/2014/11/PD15-VIP-Plan-Tier-1.pdf","15","SHOP (Small Group)","No"
"2015","NV","34996","SERFF","11","2014-12-10 23:15:01","34996","NV","Star/Estrella","NVN004","http://nevadahealthcoop.org/wp-content/uploads/2014/11/PD15-Southern-and-Union-Star-Tier-1.pdf","16","SHOP (Small Group)","No"
"2015","NV","34996","SERFF","11","2014-12-10 23:15:01","34996","NV","Star/Estrella","NVN004","http://nevadahealthcoop.org/wp-content/uploads/2014/11/PD15-Southern-and-Union-Star-Tier-1.pdf","16","Individual","No"
