"BusinessYear","StateCode","IssuerId","SourceName","VersionNum","ImportDate","IssuerId2","StateCode2","NetworkName","NetworkId","NetworkURL","RowNumber","MarketCoverage","DentalOnlyPlan"
"2016","MO","86779","HIOS","2","2015-07-10 02:19:03","86779","MO","Principal Plan Dental","MON001","http://c3.go2dental.com/member/dental_search/provsel.cgi","13",,
"2016","MO","94322","HIOS","1","2015-05-01 02:23:41","94322","MO","Ameritas PPO Dental Network","MON001","www.reliancestandard.com","13",,
"2016","MS","11324","HIOS","3","2015-08-27 11:14:25","11324","MS","BEST Life Nationwide","MSN001","https://www.bestlife.com/exchange/provider.html","13",,
"2016","MS","46300","HIOS","1","2015-05-06 02:44:46","46300","MS","AlwaysCare Benefits","MSN001","http://www.alwayscarebenefits.com/comm/providers/MSDentalProviderDirectory.pdf","13",,
"2016","MS","48963","HIOS","7","2015-08-27 11:14:25","48963","MS","Jackson PPOx","MSN001","https://www.humana.com/finder/search?customerId=1059&pfpkey=807","13",,
"2016","MS","48963","HIOS","7","2015-08-27 11:14:25","48963","MS","Memphis PPOx","MSN002","https://www.humana.com/finder/search?customerId=1059&pfpkey=810","14",,
"2016","MS","48963","HIOS","7","2015-08-27 11:14:25","48963","MS","HumanaDental PPO/Traditional Preferred","MSN003","https://www.humana.com/finder/search?customerID=1085&pfpkey=317","15",,
"2016","MS","48963","HIOS","7","2015-08-27 11:14:25","48963","MS","Mississippi PPOx","MSN005","https://www.humana.com/finder/search?customerId=1059&pfpkey=932","16",,
"2016","MS","48963","HIOS","7","2015-08-27 11:14:25","48963","MS","Humana/ChoiceCare Network PPO","MSN004","https://www.humana.com/finder/search?customerId=1059&pfpkey=124","17",,
"2016","MS","49374","HIOS","7","2015-08-25 05:06:23","49374","MS","Delta Dental PPO","MSN001","https://www.deltadentalins.com/find-a-dentist","13",,
"2016","MS","60328","HIOS","8","2015-08-25 05:06:23","60328","MS","Dentegra Dental PPO","MSN001","https://www.dentegra.com/find-a-dentist","13",,
"2016","MS","74718","HIOS","4","2015-10-20 04:38:50","74718","MS","DenteMax","MSN001","https://www.truassure.com/find-a-provider","13",,
"2016","MS","84254","HIOS","1","2015-05-07 07:54:20","84254","MS","Renaissance Dental","MSN001","http://www.renaissancedental.com/Find-a-Dentist","13",,
"2016","MS","84254","HIOS","1","2015-05-07 07:54:20","84254","MS","Delta Dental","MSN002","http://www.deltadental.com/DentistSearch/DentistSearchController.ccl","14",,
"2016","MS","90714","HIOS","8","2015-08-27 11:14:25","90714","MS","Magnolia Health Plan","MSN001","http://ambetter.magnoliahealthplan.com/findadoc","13",,
"2016","MS","97560","HIOS","8","2015-11-17 13:45:28","97560","MS","MS IEX Choice","MSN001","http://www.uhc.com/find-a-physician/xmschoice","13",,
"2016","MS","97560","HIOS","8","2015-11-17 13:45:28","97560","MS","MS IEX Compass","MSN002","http://www.uhc.com/find-a-physician/xmscompass","14",,
"2016","NC","11512","HIOS","10","2015-08-26 09:56:12","11512","NC","PPO Advantage","NCN001","https://healthnav.bcbsnc.com/?ci=COMMERCIAL&network_id=3","13",,
"2016","NC","11512","HIOS","10","2015-08-26 09:56:12","11512","NC","POS Value","NCN002","https://healthnav.bcbsnc.com/?ci=COMMERCIAL&network_id=5","14",,
"2016","NC","11512","HIOS","10","2015-08-26 09:56:12","11512","NC","POS Local Charlotte","NCN003","https://healthnav.bcbsnc.com/?ci=COMMERCIAL&network_id=9","15",,
"2016","NC","11512","HIOS","10","2015-08-26 09:56:12","11512","NC","POS Local Triangle","NCN004","https://healthnav.bcbsnc.com/?ci=COMMERCIAL&network_id=13","16",,
"2016","NC","11512","HIOS","10","2015-08-26 09:56:12","11512","NC","PPO Select","NCN005","https://healthnav.bcbsnc.com/?ci=COMMERCIAL&network_id=4","17",,
"2016","NC","12465","HIOS","2","2015-07-09 13:17:42","12465","NC","Assurant Dental Network","NCN001","http://assurant.go2dental.com/member/dental_search/srchinp.cgi?plan_number=45&plan_state=45_","13",,
"2016","NC","14125","HIOS","2","2015-07-10 02:19:03","14125","NC","Lincoln DentalConnect?","NCN001","http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L""","13",,
"2016","MI","86217","SERFF","3","2015-08-22 23:36:24","86217","MI","GDP DENTAL PROVIDER NETWORK","MIN001","www.goldendentalplans.com","13","Individual","Yes"
"2016","MI","94523","SERFF","4","2015-08-27 03:52:03","94523","MI","Dentegra Dental PPO","MIN001","https://www.dentegra.com/find-a-dentist","13","Individual","Yes"
"2016","MI","94523","SERFF","4","2015-08-27 03:52:03","94523","MI","Dentegra Dental PPO","MIN001","https://www.dentegra.com/find-a-dentist","13","SHOP (Small Group)","Yes"
"2016","MI","94523","SERFF","4","2015-08-27 03:52:03","94523","MI","DenetegraStar","MIN002","https://www.dentegra.com/find-a-dentist","14","Individual","Yes"
"2016","MI","94523","SERFF","4","2015-08-27 03:52:03","94523","MI","DenetegraStar","MIN002","https://www.dentegra.com/find-a-dentist","14","SHOP (Small Group)","Yes"
"2016","MI","98185","SERFF","4","2015-08-22 23:36:24","98185","MI","Blue Cross Partnered","MIN003","http://www.bcbsm.com/index/common/marketplace/2016/partnered-hmo.html","13","Individual","No"
"2016","MI","98185","SERFF","4","2015-08-22 23:36:24","98185","MI","BCN Commercial","MIN001","http://www.bcbsm.com/index/common/marketplace/2016/group-hmo.html","13","SHOP (Small Group)","No"
"2016","MI","98185","SERFF","4","2015-08-22 23:36:24","98185","MI","Metro Detroit HMO","MIN004","http://www.bcbsm.com/index/common/marketplace/2016/metro-detroit-hmo.html","14","Individual","No"
"2016","MI","98185","SERFF","4","2015-08-22 23:36:24","98185","MI","Blue Cross Preferred","MIN005","http://www.bcbsm.com/index/common/marketplace/2016/preferred-hmo.html","15","Individual","No"
"2016","MI","98185","SERFF","4","2015-08-22 23:36:24","98185","MI","Blue Cross Select","MIN006","http://www.bcbsm.com/index/common/marketplace/2016/select-hmo.html","16","Individual","No"
"2016","MT","23603","SERFF","14","2015-10-21 17:48:08","23603","MT","PSN","MTN001","http://providerdirectory.pacificsource.com/?nPlan=PSN","13","Individual","No"
"2016","MT","23603","SERFF","14","2015-10-21 17:48:08","23603","MT","PSN","MTN001","http://providerdirectory.pacificsource.com/?nPlan=PSN","13","SHOP (Small Group)","No"
"2016","MT","23603","SERFF","14","2015-10-21 17:48:08","23603","MT","SmartHealth","MTN002","http://providerdirectory.pacificsource.com/?nPlan=SmartHealth+(Montana+Members)","14","SHOP (Small Group)","No"
"2016","MT","23603","SERFF","14","2015-10-21 17:48:08","23603","MT","SmartHealth","MTN002","http://providerdirectory.pacificsource.com/?nPlan=SmartHealth+(Montana+Members)","14","Individual","No"
"2016","MT","23603","SERFF","14","2015-10-21 17:48:08","23603","MT","Dental Indemnity","MTN003","http://providerdirectory.pacificsource.com","15","SHOP (Small Group)","Yes"
"2016","MT","23603","SERFF","14","2015-10-21 17:48:08","23603","MT","Dental Indemnity","MTN003","http://providerdirectory.pacificsource.com","15","Individual","Yes"
"2016","MT","30751","SERFF","7","2015-11-18 10:26:26","30751","MT","Blue Preferred PPO","MTN001","https://public.hcsc.net/providerfinder/search.do?corpEntCd=MT1&residencestate=MT&product=PPO&entryPt=MKT","13","Individual","No"
"2016","VA","40198","SERFF","5","2015-08-25 12:56:34","40198","VA","DSM USA EPO Inc.","VAN003","http://www.dentaquest.com/state-plans/regions/mid-atlantic/find-a-dentist/","13","SHOP (Small Group)","Yes"
"2016","VA","40308","SERFF","17","2015-10-23 11:47:06","40308","VA","Regional Preferred Participating Network","VAN010","https://member.carefirst.com/mos/#/fappublic/search/standard?sType=D&planName=Preferred%20Dental%20(PPO)","13","SHOP (Small Group)","Yes"
"2016","VA","40308","SERFF","17","2015-10-23 11:47:06","40308","VA","Regional Preferred Provider Network","VAN001","https://member.carefirst.com/mos/#/fappublic/search/standard?sType=M&planName=BluePreferred","13","SHOP (Small Group)","No"
"2016","VA","40308","SERFF","17","2015-10-23 11:47:06","40308","VA","Preferred Dental PPO National","VAN010","https://member.carefirst.com/mos/#/fappublic/search/standard?sType=D&planName=Preferred%20Dental%20(PPO)","13","Individual","Yes"
"2016","VA","40308","SERFF","17","2015-10-23 11:47:06","40308","VA","Regional Preferred Provider Network","VAN001","https://member.carefirst.com/mos/#/fappublic/search/standard?sType=M&planName=BluePreferred","13","Individual","No"
"2016","VA","40308","SERFF","17","2015-10-23 11:47:06","40308","VA","Regional Preferred Participating Network","VAN011","https://member.carefirst.com/mos/#/fappublic/search/standard?sType=D&planName=Traditional%20Dental","14","SHOP (Small Group)","Yes"
"2016","VA","42808","SERFF","4","2015-08-25 12:56:34","42808","VA","DentalGuard Preferred","VAN001","https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process","13","SHOP (Small Group)","Yes"
"2016","VA","42808","SERFF","4","2015-08-25 12:56:34","42808","VA","DentalGuard Preferred - Individual","VAN002","https://dentalexchange.guardianlife.com/providersearch","14","Individual","Yes"
"2016","VA","51207","SERFF","3","2015-08-25 12:56:34","51207","VA","Ameritas PPO Dental Network","VAN001","www.reliancestandard.com","13","SHOP (Small Group)","Yes"
"2016","VA","54965","SERFF","7","2015-08-25 12:56:34","54965","VA","Dominion DHMO Network","VAN001","https://www.dominiondental.com/find-a-dentist","13","SHOP (Small Group)","Yes"
"2016","VA","54965","SERFF","7","2015-08-25 12:56:34","54965","VA","Dominion DHMO Network","VAN001","https://www.dominiondental.com/find-a-dentist","13","Individual","Yes"
"2016","VA","54965","SERFF","7","2015-08-25 12:56:34","54965","VA","Dominion Access PPO Network","VAN002","https://www.dominiondental.com/find-a-dentist","14","SHOP (Small Group)","Yes"
"2016","VA","54965","SERFF","7","2015-08-25 12:56:34","54965","VA","Dominion PPO Elite Network","VAN003","https://www.dominiondental.com/find-a-dentist","15","Individual","Yes"
"2016","VA","66599","SERFF","4","2015-08-25 12:56:34","66599","VA","Ameritas PPO Dental Network","VAN001","www.ameritas.com","13","SHOP (Small Group)","Yes"
"2016","NC","15220","HIOS","2","2015-07-09 13:17:42","15220","NC","Careington Maximum Care Network","NCN001","www.careington.com/co/maxcare","13",,
"2016","NC","23521","HIOS","2","2015-07-10 02:19:03","23521","NC","Principal Plan Dental","NCN001","http://c3.go2dental.com/member/dental_search/provsel.cgi","13",,
"2016","NC","24112","HIOS","3","2015-08-27 11:14:25","24112","NC","Ameritas PPO Dental Network","NCN001","www.ameritas.com","13",,
"2016","NC","25741","HIOS","4","2015-07-11 04:19:24","25741","NC","Renaissance Dental","NCN001","www.renaissancedental.com/Find-a-Dentist","13",,
"2016","NC","25741","HIOS","4","2015-07-11 04:19:24","25741","NC","Delta Dental","NCN002","http://www.deltadental.com/DentistSearch/DentistSearchController.ccl","14",,
"2016","NC","36256","HIOS","2","2015-07-02 02:19:22","36256","NC","Indemnity","NCN001","Indemnity","13",,
"2016","NC","37576","HIOS","7","2015-08-22 15:09:32","37576","NC","Dentegra Dental PPO","NCN001","https://www.dentegra.com/find-a-dentist","13",,
"2016","NC","40411","HIOS","2","2015-08-19 14:41:20","40411","NC","North Carolina Dental Network","NCN001","http://www.cigna.com/ifp-providers","13",,
"2016","NC","40435","HIOS","3","2015-08-21 03:45:06","40435","NC","PDP PLUS","NCN001","https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_NC&planType=DPPO&networkID=2","13",,
"2016","NC","54332","HIOS","6","2015-08-27 11:14:25","54332","NC","NC IEX Compass","NCN001","http://www.uhc.com/find-a-physician/xnccompass","13",,
"2016","NC","55440","HIOS","5","2015-08-19 14:41:20","55440","NC","DentalGuard Preferred","NCN001","https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process","13",,
"2016","NC","55440","HIOS","5","2015-08-19 14:41:20","55440","NC","DentalGuard Preferred - Individual","NCN002","https://dentalexchange.guardianlife.com/providersearch","14",,
"2016","NC","56891","HIOS","5","2015-08-18 03:25:03","56891","NC","Delta Dental","NCN001","http://www.deltadentalnc.com/Find-a-Dentist.aspx","13",,
"2016","NC","56964","HIOS","3","2015-08-27 11:14:25","56964","NC","Ameritas PPO Dental Network","NCN001","www.standard.com","13",,
"2016","NC","60734","HIOS","5","2015-08-25 05:06:23","60734","NC","Advantage Plus","NCN001","https://www.unitedconcordia.com/find-a-dentist/?network=1","13",,
"2016","NC","60734","HIOS","5","2015-08-25 05:06:23","60734","NC","Alliance","NCN002","https://www.unitedconcordia.com/find-a-dentist/?network=2","14",,
"2016","NC","60734","HIOS","5","2015-08-25 05:06:23","60734","NC","Advantage Plus 2.0","NCN003","https://www.unitedconcordia.com/find-a-dentist/?network=30","15",,
"2016","NC","61671","HIOS","10","2015-10-18 12:35:12","61671","NC","POS_Cornerstone","NCN001","http://www.providerlookuponline.com/coventry/po7/gateway.aspx?plancode=242&clientprodcode=124214","13",,
"2016","NC","61671","HIOS","10","2015-10-18 12:35:12","61671","NC","POS_Duke Medicine","NCN002","http://www.providerlookuponline.com/coventry/po7/gateway.aspx?plancode=242&clientprodcode=124216","14",,
"2016","NC","61671","HIOS","10","2015-10-18 12:35:12","61671","NC","POS_CoventryOne","NCN003","http://www.providerlookuponline.com/coventry/po7/gateway.aspx?plancode=242&clientprodcode=124209","15",,
"2016","NC","61671","HIOS","10","2015-10-18 12:35:12","61671","NC","HMO_Carolinas HealthCare System","NCN004","https://www.aetna.com/individuals-families/cb/north-carolina/provider-search/carolinas-healthcare-system--hpn.html","16",,
"2016","NC","61671","HIOS","10","2015-10-18 12:35:12","61671","NC","HMO_CaroMont Health","NCN005","https://www.aetna.com/individuals-families/cb/north-carolina/provider-search/caromont-health-hpn.html","17",,
"2016","NC","72839","HIOS","3","2015-08-25 05:06:23","72839","NC","DenteMax Plus","NCN001","http://www.alwayscarebenefits.com/comm/providers/NCDentalProviderDirectory.pdf","13",,
"2016","NC","76994","HIOS","3","2015-08-27 11:14:25","76994","NC","Ameritas PPO Dental Network","NCN001","www.reliancestandard.com","13",,
"2016","NC","82612","HIOS","5","2015-10-20 04:38:50","82612","NC","DenteMax","NCN001","https://www.truassure.com/find-a-provider","13",,
"2016","NC","94482","HIOS","3","2015-08-27 11:14:25","94482","NC","BEST Life Nationwide","NCN001","https://www.bestlife.com/exchange/provider.html","13",,
"2016","ND","27882","HIOS","6","2015-08-25 05:06:23","27882","ND","Delta Dental PPO plus Premier","NDN001","http://www.deltadentalmn.org/findADentist","13",,
"2016","ND","29278","HIOS","3","2015-08-27 11:14:25","29278","ND","Ameritas PPO Dental Network","NDN001","www.reliancestandard.com","13",,
"2016","ND","33011","HIOS","3","2015-08-27 11:14:25","33011","ND","Ameritas PPO Dental Network","NDN001","www.standard.com","13",,
"2016","ND","37160","HIOS","3","2015-08-26 09:56:12","37160","ND","Preferred Blue PPO","NDN001","https://www.bcbsnd.com/doctor/","13",,
"2016","ND","54993","HIOS","2","2015-07-11 04:19:24","54993","ND","Renaissance Dental","NDN001","www.renaissancedental.com/Find-a-Dentist","13",,
"2016","ND","54993","HIOS","2","2015-07-11 04:19:24","54993","ND","Delta Dental","NDN002","http://www.deltadental.com/DentistSearch/DentistSearchController.ccl","14",,
"2016","ND","57390","HIOS","2","2015-07-11 04:19:24","57390","ND","Connection Dental and Stratose","NDN001","https://www.kclgroupbenefits.com/services/providers.aspx","13",,
"2016","ND","71860","HIOS","4","2015-07-09 13:17:42","71860","ND","Indemnity","NDN001","Indemnity","13",,
"2016","ND","73751","HIOS","10","2015-08-27 11:14:25","73751","ND","Medica Applause","NDN002","https://www.medica.com/ApplauseProviders","13",,
"2016","ND","73751","HIOS","10","2015-08-27 11:14:25","73751","ND","Altru Prime by Medica","NDN003","https://www.medica.com/AltruPrimeProviders","14",,
"2016","ND","75329","HIOS","3","2015-08-27 11:14:25","75329","ND","BEST Life Nationwide","NDN001","https://www.bestlife.com/exchange/provider.html","13",,
"2016","ND","76852","HIOS","2","2015-07-09 13:17:42","76852","ND","Careington Maximum Care Network","NDN001","www.careington.com/co/maxcare","13",,
"2016","ND","89364","HIOS","8","2015-10-20 04:38:50","89364","ND","Sanford Health Plan North Dakota Network","NDN001","http://www.viiad.com/shp/provider_search_main.asp","13",,
"2016","ND","89364","HIOS","8","2015-10-20 04:38:50","89364","ND","Sanford Health Plan North Dakota True Network","NDN002","http://www.viiad.com/shp/provider_search_main.asp","14",,
"2016","ND","90106","HIOS","7","2015-08-25 05:06:23","90106","ND","Dentegra Dental PPO","NDN001","https://www.dentegra.com/find-a-dentist","13",,
"2016","ND","93236","HIOS","3","2015-08-27 11:14:25","93236","ND","Ameritas PPO Dental Network","NDN001","www.ameritas.com","13",,
"2016","NJ","10191","HIOS","6","2015-11-18 07:25:09","10191","NJ","Medical HMO Network","NJN001","newjersey.healthrepublic.us/providersearch/plans/fullaccess","13",,
"2016","NJ","10191","HIOS","6","2015-11-18 07:25:09","10191","NJ","Medical PCN Network + HMO","NJN004","newjersey.healthrepublic.us/providersearch/plans/spotlight","14",,
"2016","NJ","10191","HIOS","6","2015-11-18 07:25:09","10191","NJ","Medical CentraState Network + HMO","NJN003","newjersey.healthrepublic.us/providersearch/plans/monmouthcounty","15",,
"2016","NJ","10191","HIOS","6","2015-11-18 07:25:09","10191","NJ","Dental Network","NJN002","newjersey.healthrepublic.us/providersearch/plans/fullaccess","16",,
"2016","NJ","15720","HIOS","2","2015-06-20 02:24:16","15720","NJ","Renaissance Dental","NJN001","http://www.renaissancedental.com/Find-a-Dentist","13",,
"2016","NJ","15720","HIOS","2","2015-06-20 02:24:16","15720","NJ","Delta Dental","NJN002","http://www.deltadental.com/DentistSearch/DentistSearchController.ccl","14",,
"2016","NJ","40704","HIOS","2","2015-07-03 02:33:58","40704","NJ","Ameritas PPO Dental Network","NJN001","www.ameritas.com","13",,
"2016","NJ","44811","HIOS","3","2015-08-18 03:25:03","44811","NJ","Managed DentalGuard","NJN001","https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process","13",,
"2016","NJ","44811","HIOS","3","2015-08-18 03:25:03","44811","NJ","Managed DentalGuard - Individual","NJN002","https://dentalexchange.guardianlife.com/providersearch","14",,
"2016","NJ","48608","HIOS","5","2015-08-25 05:06:23","48608","NJ","Dentegra Dental PPO","NJN001","https://www.dentegra.com/find-a-dentist","13",,
"2016","NJ","48608","HIOS","5","2015-08-25 05:06:23","48608","NJ","DentegraStar","NJN002","https://www.dentegra.com/find-a-dentis","14",,
"2016","NJ","48834","HIOS","9","2015-11-14 04:47:21","48834","NJ","NJ IEX Compass","NJN001","http://www.uhc.com/find-a-physician/xnjcompass","13",,
"2016","NJ","50221","HIOS","7","2015-10-19 10:47:49","50221","NJ","Oscar New Jersey Network","NJN001","https://www.hioscar.com/hx/provider?state=NJ&year=2016&network=oscar","13",,
"2016","NJ","51152","HIOS","2","2015-07-10 02:19:03","51152","NJ","Lincoln DentalConnect?","NJN001","http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L""","13",,
"2016","NJ","51791","HIOS","2","2015-07-08 02:47:08","51791","NJ","Ameritas PPO Dental Network","NJN001","www.standard.com","13",,
"2016","NJ","52095","HIOS","7","2015-11-17 13:45:28","52095","NJ","NJ Exchange Network","NJN001","http://www.healthplex.com/our_dentists/options?groupnumber=EXCHANGE-NJ","13",,
"2016","NJ","53877","HIOS","3","2015-08-21 03:45:06","53877","NJ","PDP PLUS","NJN001","https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_NJ&planType=DUAL&custNum=0383218&networkID=2","13",,
"2016","NJ","67275","HIOS","2","2015-07-09 13:17:42","67275","NJ","Assurant Dental Network","NJN001","http://assurant.go2dental.com/member/dental_search/srchinp.cgi?plan_number=45&plan_state=45_","13",,
"2016","NJ","72667","HIOS","2","2015-07-10 02:19:03","72667","NJ","Ameritas PPO Dental Network","NJN001","www.reliancestandard.com","13",,
"2016","NJ","77606","HIOS","9","2015-11-18 07:25:09","77606","NJ","HMO Preferred","NJN001","https://www.amerihealthnj.com/html/custom/ffm/networkdirectory.html","13",,
"2016","NJ","77606","HIOS","9","2015-11-18 07:25:09","77606","NJ","HMO Value","NJN002","https://www.amerihealthnj.com/html/custom/ffm/networkdirectory.html","14",,
"2016","NJ","79370","HIOS","3","2015-08-26 09:56:12","79370","NJ","Principal Plan Dental","NJN001","http://c3.go2dental.com/member/dental_search/provsel.cgi","13",,
"2016","NJ","79422","HIOS","5","2015-08-21 03:45:06","79422","NJ","Dental HMO/Managed Care","NJN001","https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_NJ&planType=DUAL&custNum=0383218&networkID=2","13",,
"2016","NJ","91661","HIOS","9","2015-11-18 07:25:09","91661","NJ","Horizon BCBSNJ Managed Care Network","NJN001","http://directory.horizonblue.com/","13",,
"2016","NJ","91661","HIOS","9","2015-11-18 07:25:09","91661","NJ","Horizon BCBSNJ Managed Care Network (Omnia)","NJN002","http://directory.horizonblue.com/","14",,
"2016","NJ","91661","HIOS","9","2015-11-18 07:25:09","91661","NJ","Dental","NJN003","http://directory.horizonblue.com/","15",,
"2016","NJ","91762","HIOS","8","2015-11-18 07:25:09","91762","NJ","Regional Preferred","NJN001","https://www.amerihealthnj.com/html/custom/ffm/networkdirectory.html","13",,
"2016","NJ","91762","HIOS","8","2015-11-18 07:25:09","91762","NJ","Local Value","NJN002","https://www.amerihealthnj.com/html/custom/ffm/networkdirectory.html","14",,
"2016","NJ","91762","HIOS","8","2015-11-18 07:25:09","91762","NJ","National Access","NJN003","https://www.amerihealthnj.com/html/custom/ffm/phcsdirectory.html","15",,
"2016","NJ","91762","HIOS","8","2015-11-18 07:25:09","91762","NJ","Community Advantage","NJN004","https://www.amerihealthnj.com/html/custom/ffm/networkdirectory.html","16",,
"2016","NJ","91762","HIOS","8","2015-11-18 07:25:09","91762","NJ","Advantage Plus 2.0","NJN005","https://www.amerihealthnj.com/dental","17",,
"2016","NJ","93627","HIOS","5","2015-08-18 03:25:03","93627","NJ","DentalGuard Preferred","NJN001","https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process","13",,
"2016","NJ","93627","HIOS","5","2015-08-18 03:25:03","93627","NJ","DentalGuard Preferred - Individual","NJN002","https://dentalexchange.guardianlife.com/providersearch","14",,
"2016","NJ","97057","HIOS","4","2015-08-22 15:09:32","97057","NJ","Alliance","NJN001","https://www.unitedconcordia.com/find-a-dentist/?network=2","13",,
"2016","NJ","97057","HIOS","4","2015-08-22 15:09:32","97057","NJ","Advantage Plus 2.0","NJN002","https://www.unitedconcordia.com/find-a-dentist/?network=30","14",,
"2016","NJ","99708","HIOS","7","2015-09-02 08:31:46","99708","NJ","Delta Dental PPO plus Premier","NJN001","http://www.deltadentalcoversme.com/dentistsearch?entry=exchange1","13",,
"2016","NJ","99708","HIOS","7","2015-09-02 08:31:46","99708","NJ","Delta Dental PPO","NJN002","http://www.deltadentalcoversme.com/dentistsearch?entry=exchange2","14",,
"2016","OK","12513","HIOS","6","2015-10-20 04:38:50","12513","OK","DenteMax","OKN001","https://www.truassure.com/find-a-provider","13",,
"2016","OK","12530","HIOS","2","2015-07-10 02:19:03","12530","OK","Principal Plan Dental","OKN001","http://c3.go2dental.com/member/dental_search/provsel.cgi","13",,
"2016","OK","13711","HIOS","2","2015-07-11 04:19:24","13711","OK","Renaissance Dental","OKN001","http://www.renaissancedental.com/Find-a-Dentist","13",,
"2016","OK","13711","HIOS","2","2015-07-11 04:19:24","13711","OK","Delta Dental","OKN002","http://www.deltadental.com/DentistSearch/DentistSearchController.ccl","14",,
"2016","OK","17595","HIOS","3","2015-08-18 03:25:03","17595","OK","Combined Dental Network","OKN001","www.dentemax.com; www.stratose.com/find-a-provider","13",,
"2016","OK","31125","HIOS","3","2015-08-27 11:14:25","31125","OK","Ameritas PPO Dental Network","OKN001","www.ameritas.com","13",,
"2016","OK","36845","HIOS","3","2015-08-27 11:14:25","36845","OK","Ameritas PPO Dental Network","OKN001","www.reliancestandard.com","13",,
"2016","OK","40254","HIOS","3","2015-08-27 11:14:25","40254","OK","BEST Life Nationwide","OKN001","https://www.bestlife.com/exchange/provider.html","13",,
"2016","OK","45480","HIOS","4","2015-08-27 11:14:25","45480","OK","OK IEX Compass","OKN001","http://www.uhc.com/find-a-physician/xokcompass","13",,
"2016","OK","45689","HIOS","7","2015-08-25 05:06:23","45689","OK","Dentegra Dental PPO","OKN001","www.dentegra.com/find-a-dentist","13",,
"2016","OK","50184","HIOS","2","2015-07-11 04:19:24","50184","OK","Connection Dental and Stratose","OKN001","https://www.kclgroupbenefits.com/services/providers.aspx","13",,
"2016","OK","60283","HIOS","3","2015-07-09 13:17:42","60283","OK","PDP PLUS","OKN001","https://metlocator.metlife.com/metlocator/execute/Search?","13",,
"2016","OK","61390","HIOS","3","2015-08-27 11:14:25","61390","OK","Platinum(Maximum Care/Connection Dental)","OKN001","http://www.dentalselect.com/provider-directory/","13",,
"2016","OK","61858","HIOS","3","2015-08-27 11:14:25","61858","OK","Ameritas PPO Dental Network","OKN001","www.standard.com","13",,
"2016","OK","77760","HIOS","7","2015-08-22 15:09:32","77760","OK","PPO Plus Premier","OKN001","http://www.deltadentalcoversme.com/dentistsearch?entry=exchange2","13",,
"2016","OK","77760","HIOS","7","2015-08-22 15:09:32","77760","OK","PPO Plus Premier SHOP","OKN002","https://sites.deltadentalok.org/DentistSearch/","14",,
"2016","OK","79147","HIOS","4","2015-08-25 05:06:23","79147","OK","Advantage Plus","OKN001","https://www.unitedconcordia.com/find-a-dentist/?network=1","13",,
"2016","OK","79147","HIOS","4","2015-08-25 05:06:23","79147","OK","Alliance","OKN002","https://www.unitedconcordia.com/find-a-dentist/?network=2","14",,
"2016","OK","79147","HIOS","4","2015-08-25 05:06:23","79147","OK","Advantage Plus 2.0","OKN003","https://www.unitedconcordia.com/find-a-dentist/?network=30","15",,
"2016","OK","81457","HIOS","1","2015-04-24 10:46:48","81457","OK","DentalGuard Preferred","OKN001","https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process","13",,
"2016","OK","87571","HIOS","10","2015-08-26 09:56:12","87571","OK","Blue Preferred PPO","OKN001","https://public.hcsc.net/providerfinder/search.do?corpEntCd=OK1&residencestate=OK&product=EPP&entryPt=MKT","13",,
"2016","OK","87571","HIOS","10","2015-08-26 09:56:12","87571","OK","Blue Advantage PPO","OKN002","https://public.hcsc.net/providerfinder/search.do?corpEntCd=OK1&residencestate=OK&product=BVP&entryPt=MKT","14",,
"2016","OK","87571","HIOS","10","2015-08-26 09:56:12","87571","OK","Blue Preferred PPO","OKN011","https://public.hcsc.net/providerfinder/search.do?corpEntCd=OK1&residencestate=OK&product=EPP&entryPt=SHOP","15",,
"2016","OK","87571","HIOS","10","2015-08-26 09:56:12","87571","OK","Blue Advantage PPO","OKN012","https://public.hcsc.net/providerfinder/search.do?corpEntCd=OK1&residencestate=OK&product=BVP&entryPt=SHOP","16",,
"2016","OK","87571","HIOS","10","2015-08-26 09:56:12","87571","OK","Blue Choice PPO","OKN013","https://public.hcsc.net/providerfinder/search.do?corpEntCd=OK1&residencestate=OK&product=BCS&entryPt=SHOP","17",,
"2016","OK","87571","HIOS","10","2015-08-26 09:56:12","87571","OK","BlueCare Dental PPO","OKN004","http://www.bcbsok.com/provider_finder/important_info_dental.html","18",,
"2016","OK","87698","HIOS","5","2015-08-20 09:36:54","87698","OK","CommunityCare PPO Select","OKN001","http://marketplace.ccok.com?directory=7","13",,
"2016","OK","89953","HIOS","2","2015-07-09 13:17:42","89953","OK","Assurant Dental Network","OKN001","http://assurant.go2dental.com/member/dental_search/srchinp.cgi?plan_number=45&plan_state=45_","13",,
