"BusinessYear","StateCode","IssuerId","SourceName","VersionNum","ImportDate","IssuerId2","StateCode2","ServiceAreaId","ServiceAreaName","CoverEntireState","County","PartialCounty","ZipCodes","PartialCountyJustification","RowNumber","MarketCoverage","DentalOnly"
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42033","No",,,"86",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42035","No",,,"87",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42037","No",,,"88",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42039","No",,,"89",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42041","No",,,"90",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42043","No",,,"91",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42045","No",,,"92",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42047","No",,,"93",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42049","No",,,"94",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42051","No",,,"95",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42053","No",,,"96",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42055","No",,,"97",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42057","No",,,"98",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42059","No",,,"99",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42061","No",,,"100",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42063","No",,,"101",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42065","No",,,"102",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42067","No",,,"103",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42069","No",,,"104",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42071","No",,,"105",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42073","No",,,"106",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42075","No",,,"107",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42077","No",,,"108",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42079","No",,,"109",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42081","No",,,"110",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42083","No",,,"111",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42085","No",,,"112",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42087","No",,,"113",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42089","No",,,"114",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42091","No",,,"115",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42093","No",,,"116",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42095","No",,,"117",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42097","No",,,"118",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42099","No",,,"119",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42101","No",,,"120",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42103","No",,,"121",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42105","No",,,"122",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42107","No",,,"123",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42109","No",,,"124",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42111","No",,,"125",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42113","No",,,"126",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42115","No",,,"127",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42119","No",,,"128",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42121","No",,,"129",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42123","No",,,"130",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42125","No",,,"131",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42127","No",,,"132",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42129","No",,,"133",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42131","No",,,"134",,
"2015","PA","15614","HIOS","5","2014-08-07 10:00:19","15614","PA","PAS002","DDS PPO PA","No","42133","No",,,"135",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS001","Allegheny","No","42003","No",,,"13",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS002","5 County Select","No","42003","No",,,"14",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS002","5 County Select","No","42007","No",,,"15",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS002","5 County Select","No","42019","No",,,"16",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS002","5 County Select","No","42125","No",,,"17",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS002","5 County Select","No","42129","No",,,"18",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS003","28 County","No","42003","No",,,"19",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS003","28 County","No","42005","No",,,"20",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS003","28 County","No","42007","No",,,"21",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS003","28 County","No","42009","No",,,"22",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS003","28 County","No","42013","No",,,"23",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS003","28 County","No","42019","No",,,"24",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS003","28 County","No","42021","No",,,"25",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS003","28 County","No","42023","No",,,"26",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS003","28 County","No","42031","No",,,"27",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS003","28 County","No","42033","No",,,"28",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS003","28 County","No","42039","No",,,"29",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS003","28 County","No","42047","No",,,"30",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS003","28 County","No","42049","No",,,"31",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS003","28 County","No","42051","No",,,"32",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS003","28 County","No","42053","No",,,"33",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS003","28 County","No","42059","No",,,"34",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS003","28 County","No","42061","No",,,"35",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS003","28 County","No","42063","No",,,"36",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS003","28 County","No","42065","No",,,"37",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS003","28 County","No","42073","No",,,"38",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS003","28 County","No","42083","No",,,"39",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS003","28 County","No","42085","No",,,"40",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS003","28 County","No","42105","No",,,"41",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS003","28 County","No","42111","No",,,"42",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS003","28 County","No","42121","No",,,"43",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS003","28 County","No","42123","No",,,"44",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS003","28 County","No","42125","No",,,"45",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS003","28 County","No","42129","No",,,"46",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS004","4C NW","No","42049","No",,,"47",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS004","4C NW","No","42085","No",,,"48",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS004","4C NW","No","42121","No",,,"49",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS004","4C NW","No","42123","No",,,"50",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS005","Erie","No","42049","No",,,"51",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS006","PPO 29 County","No","42003","No",,,"52",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS006","PPO 29 County","No","42005","No",,,"53",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS006","PPO 29 County","No","42007","No",,,"54",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS006","PPO 29 County","No","42009","No",,,"55",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS006","PPO 29 County","No","42013","No",,,"56",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS006","PPO 29 County","No","42019","No",,,"57",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS006","PPO 29 County","No","42021","No",,,"58",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS006","PPO 29 County","No","42023","No",,,"59",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS006","PPO 29 County","No","42027","No",,,"60",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS006","PPO 29 County","No","42031","No",,,"61",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS006","PPO 29 County","No","42033","No",,,"62",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS006","PPO 29 County","No","42039","No",,,"63",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS006","PPO 29 County","No","42047","No",,,"64",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS006","PPO 29 County","No","42049","No",,,"65",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS006","PPO 29 County","No","42051","No",,,"66",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS006","PPO 29 County","No","42053","No",,,"67",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS006","PPO 29 County","No","42059","No",,,"68",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS006","PPO 29 County","No","42061","No",,,"69",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS006","PPO 29 County","No","42063","No",,,"70",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS006","PPO 29 County","No","42065","No",,,"71",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS006","PPO 29 County","No","42073","No",,,"72",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS006","PPO 29 County","No","42083","No",,,"73",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS006","PPO 29 County","No","42085","No",,,"74",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS006","PPO 29 County","No","42105","No",,,"75",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS006","PPO 29 County","No","42111","No",,,"76",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS006","PPO 29 County","No","42121","No",,,"77",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS006","PPO 29 County","No","42123","No",,,"78",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS006","PPO 29 County","No","42125","No",,,"79",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS006","PPO 29 County","No","42129","No",,,"80",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS007","PPO 19","No","42003","No",,,"81",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS007","PPO 19","No","42005","No",,,"82",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS007","PPO 19","No","42007","No",,,"83",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS007","PPO 19","No","42009","No",,,"84",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS007","PPO 19","No","42013","No",,,"85",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS007","PPO 19","No","42019","No",,,"86",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS007","PPO 19","No","42021","No",,,"87",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS007","PPO 19","No","42023","No",,,"88",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS007","PPO 19","No","42027","No",,,"89",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS007","PPO 19","No","42033","No",,,"90",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS007","PPO 19","No","42051","No",,,"91",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS007","PPO 19","No","42059","No",,,"92",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS007","PPO 19","No","42061","No",,,"93",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS007","PPO 19","No","42063","No",,,"94",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS007","PPO 19","No","42065","No",,,"95",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS007","PPO 19","No","42073","No",,,"96",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS007","PPO 19","No","42111","No",,,"97",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS007","PPO 19","No","42125","No",,,"98",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS007","PPO 19","No","42129","No",,,"99",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS008","PPO 10 County - Inside Advantage","No","42031","No",,,"100",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS008","PPO 10 County - Inside Advantage","No","42039","No",,,"101",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS008","PPO 10 County - Inside Advantage","No","42047","No",,,"102",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS008","PPO 10 County - Inside Advantage","No","42049","No",,,"103",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS008","PPO 10 County - Inside Advantage","No","42053","No",,,"104",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS008","PPO 10 County - Inside Advantage","No","42083","No",,,"105",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS008","PPO 10 County - Inside Advantage","No","42085","No",,,"106",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS008","PPO 10 County - Inside Advantage","No","42105","No",,,"107",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS008","PPO 10 County - Inside Advantage","No","42121","No",,,"108",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS008","PPO 10 County - Inside Advantage","No","42123","No",,,"109",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS009","19 County non-regional","No","42005","No",,,"110",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS009","19 County non-regional","No","42009","No",,,"111",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS009","19 County non-regional","No","42013","No",,,"112",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS009","19 County non-regional","No","42021","No",,,"113",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS009","19 County non-regional","No","42023","No",,,"114",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS009","19 County non-regional","No","42031","No",,,"115",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS009","19 County non-regional","No","42033","No",,,"116",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS009","19 County non-regional","No","42039","No",,,"117",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS009","19 County non-regional","No","42047","No",,,"118",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS009","19 County non-regional","No","42051","No",,,"119",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS009","19 County non-regional","No","42053","No",,,"120",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS009","19 County non-regional","No","42059","No",,,"121",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS009","19 County non-regional","No","42061","No",,,"122",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS009","19 County non-regional","No","42063","No",,,"123",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS009","19 County non-regional","No","42065","No",,,"124",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS009","19 County non-regional","No","42073","No",,,"125",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS009","19 County non-regional","No","42083","No",,,"126",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS009","19 County non-regional","No","42105","No",,,"127",,
"2015","PA","16322","HIOS","6","2014-11-09 04:38:15","16322","PA","PAS009","19 County non-regional","No","42111","No",,,"128",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS001","Service Area 1","No","42065","No",,,"13",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS001","Service Area 1","No","42033","No",,,"14",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS001","Service Area 1","No","42021","No",,,"15",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS001","Service Area 1","No","42111","No",,,"16",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS001","Service Area 1","No","42009","No",,,"17",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS001","Service Area 1","No","42013","No",,,"18",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS001","Service Area 1","No","42061","No",,,"19",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS002","Service Area 2","No","42027","No",,,"20",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS002","Service Area 2","No","42087","No",,,"21",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS002","Service Area 2","No","42119","No",,,"22",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS002","Service Area 2","No","42109","No",,,"23",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS002","Service Area 2","No","42093","No",,,"24",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS002","Service Area 2","No","42097","No",,,"25",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS002","Service Area 2","No","42037","No",,,"26",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS002","Service Area 2","No","42107","No",,,"27",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS002","Service Area 2","No","42077","No",,,"28",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS002","Service Area 2","No","42095","No",,,"29",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS003","Service Area 3","No","42049","No",,,"30",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS003","Service Area 3","No","42039","No",,,"31",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS003","Service Area 3","No","42085","No",,,"32",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS003","Service Area 3","No","42121","No",,,"33",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS003","Service Area 3","No","42031","No",,,"34",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS003","Service Area 3","No","42053","No",,,"35",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS003","Service Area 3","No","42123","No",,,"36",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS003","Service Area 3","No","42083","No",,,"37",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS004","Service Area 4","No","42001","No",,,"38",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS004","Service Area 4","No","42133","No",,,"39",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS004","Service Area 4","No","42071","No",,,"40",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS004","Service Area 4","No","42011","No",,,"41",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS004","Service Area 4","No","42057","No",,,"42",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS004","Service Area 4","No","42055","No",,,"43",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS004","Service Area 4","No","42041","No",,,"44",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS004","Service Area 4","No","42099","No",,,"45",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS004","Service Area 4","No","42067","No",,,"46",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS004","Service Area 4","No","42043","No",,,"47",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS004","Service Area 4","No","42075","No",,,"48",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS005","Service Area 5","No","42047","No",,,"49",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS005","Service Area 5","No","42023","No",,,"50",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS005","Service Area 5","No","42105","No",,,"51",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS005","Service Area 5","No","42117","No",,,"52",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS005","Service Area 5","No","42035","No",,,"53",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS005","Service Area 5","No","42081","No",,,"54",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS005","Service Area 5","No","42113","No",,,"55",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS005","Service Area 5","No","42015","No",,,"56",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS005","Service Area 5","No","42115","No",,,"57",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS005","Service Area 5","No","42131","No",,,"58",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS005","Service Area 5","No","42069","No",,,"59",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS005","Service Area 5","No","42127","No",,,"60",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS005","Service Area 5","No","42103","No",,,"61",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS005","Service Area 5","No","42089","No",,,"62",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS005","Service Area 5","No","42025","No",,,"63",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS005","Service Area 5","No","42079","No",,,"64",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS006","Service Area 6","No","42029","No",,,"65",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS006","Service Area 6","No","42045","No",,,"66",,
"2015","PA","19068","HIOS","4","2014-11-09 04:38:15","19068","PA","PAS006","Service Area 6","No","42091","No",,,"67",,
