"BusinessYear","StateCode","IssuerId","SourceName","VersionNum","ImportDate","IssuerId2","TIN","ProductId","StandardComponentId","EnrolleeContractRateDeterminationRule","TwoParentFamilyMaxDependentsRule","SingleParentFamilyMaxDependentsRule","DependentMaximumAgRule","ChildrenOnlyContractMaxChildrenRule","DomesticPartnerAsSpouseIndicator","SameSexPartnerAsSpouseIndicator","AgeDeterminationRule","MinimumTobaccoFreeMonthsRule","CohabitationRule","RowNumber","MarketCoverage","DentalOnly"
"2014","LA","78461","HIOS","8","2014-01-21 08:29:49","78461","95-6042390",,"78461LA0010005","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26",,"Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","17",,
"2014","LA","78461","HIOS","8","2014-01-21 08:29:49","78461","95-6042390",,"78461LA0010006","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26",,"Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","18",,
"2014","LA","78461","HIOS","8","2014-01-21 08:29:49","78461","95-6042390",,"78461LA0020003","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26",,"Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","19",,
"2014","LA","78461","HIOS","8","2014-01-21 08:29:49","78461","95-6042390",,"78461LA0020004","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26",,"Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","20",,
"2014","LA","78461","HIOS","8","2014-01-21 08:29:49","78461","95-6042390",,"78461LA0020005","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26",,"Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","21",,
"2014","LA","78461","HIOS","8","2014-01-21 08:29:49","78461","95-6042390",,"78461LA0020006","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26",,"Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","22",,
"2014","LA","86868","HIOS","4","2013-08-30 07:44:10","86868","35-0472300",,,"There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","30","1","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Grandson or Granddaughter,Yes;Adopted Child,No;Foster Child,Yes;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,No","10",,
"2014","LA","87390","HIOS","6","2013-09-13 08:31:59","87390","13-5123390",,,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","Not Applicable","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,No;Child,No","10",,
"2014","LA","87390","HIOS","6","2013-09-13 08:31:59","87390","13-5123390","87390LA001",,,,,,,,,,,,"11",,
"2014","LA","87390","HIOS","6","2013-09-13 08:31:59","87390","13-5123390","87390LA002",,,,,,,,,,,,"12",,
"2014","LA","87390","HIOS","6","2013-09-13 08:31:59","87390","13-5123390","87390LA003",,"There are rates specifically for couples and for families (not just addition of individual rates)",,,"26",,,,,,,"13",,
"2014","LA","87390","HIOS","6","2013-09-13 08:31:59","87390","13-5123390","87390LA004",,"There are rates specifically for couples and for families (not just addition of individual rates)",,,"26",,,,,,,"14",,
"2014","LA","87390","HIOS","6","2013-09-13 08:31:59","87390","13-5123390","87390LA005",,"There are rates specifically for couples and for families (not just addition of individual rates)",,,"26",,,,,,,"15",,
"2014","LA","87390","HIOS","6","2013-09-13 08:31:59","87390","13-5123390","87390LA006",,"There are rates specifically for couples and for families (not just addition of individual rates)",,,"26",,,,,,,"16",,
"2014","LA","97176","HIOS","9","2014-01-21 08:29:49","97176","23-7384555",,,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","No","No","Age on effective date","6","Spouse,No;Grandson or Granddaughter,Yes;Adopted Child,No;Foster Child,Yes;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,Yes","10",,
"2014","LA","97176","HIOS","9","2014-01-21 08:29:49","97176","23-7384555","97176LA036",,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","No","No","Age on effective date","Not Applicable","Spouse,No;Grandson or Granddaughter,Yes;Adopted Child,No;Foster Child,Yes;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,Yes","11",,
"2014","LA","97176","HIOS","9","2014-01-21 08:29:49","97176","23-7384555","97176LA037",,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","No","No","Age on effective date","Not Applicable","Spouse,No;Grandson or Granddaughter,Yes;Adopted Child,No;Foster Child,Yes;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,Yes","12",,
"2014","LA","97176","HIOS","9","2014-01-21 08:29:49","97176","23-7384555","97176LA038",,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","No","No","Age on effective date","Not Applicable","Spouse,No;Grandson or Granddaughter,Yes;Adopted Child,No;Foster Child,Yes;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,Yes","13",,
"2014","LA","97176","HIOS","9","2014-01-21 08:29:49","97176","23-7384555","97176LA039",,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","No","No","Age on effective date","Not Applicable","Spouse,No;Grandson or Granddaughter,Yes;Adopted Child,No;Foster Child,Yes;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,Yes","14",,
"2014","LA","97176","HIOS","9","2014-01-21 08:29:49","97176","23-7384555","97176LA040",,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","3 or more","No","No","Age on effective date","Not Applicable","Spouse,No;Grandson or Granddaughter,Yes;Adopted Child,No;Foster Child,Yes;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,Yes","15",,
"2014","MI","11083","HIOS","3","2013-10-16 16:52:58","11083","13-5581829",,,"There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Grandson or Granddaughter,Yes;Adopted Child,Yes;Foster Child,Yes;Ward,Yes;Stepson or Stepdaughter,Yes;Self,Yes;Child,Yes;Life Partner,No","10",,
"2014","MI","11083","HIOS","3","2013-10-16 16:52:58","11083","13-5581829",,"11083MI0100001","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","21","3 or more","No","No","Age on effective date","Not Applicable","Brother or Sister,Yes;Ward,Yes;Self,Yes;Child,Yes;Dependent on a Minor Dependent,Yes","11",,
"2014","MI","11083","HIOS","3","2013-10-16 16:52:58","11083","13-5581829",,"11083MI0110001","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","21","3 or more","No","No","Age on effective date","Not Applicable","Brother or Sister,Yes;Ward,Yes;Self,Yes;Child,Yes;Dependent on a Minor Dependent,Yes","12",,
"2014","MO","29416","HIOS","7","2014-01-21 08:29:49","29416","95-6042390",,,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","Not Applicable","1","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","10",,
"2014","MO","29416","HIOS","7","2014-01-21 08:29:49","29416","95-6042390",,"29416MO0010001","A different rate (specifically for parties of two or more)for each enrollee is added together",,,"Not Applicable","3 or more",,,"Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","11",,
"2014","MO","29416","HIOS","7","2014-01-21 08:29:49","29416","95-6042390",,"29416MO0010002","A different rate (specifically for parties of two or more)for each enrollee is added together",,,"Not Applicable","3 or more",,,"Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","12",,
"2014","MO","29416","HIOS","7","2014-01-21 08:29:49","29416","95-6042390",,"29416MO0020001","A different rate (specifically for parties of two or more)for each enrollee is added together",,,"Not Applicable","3 or more",,,"Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","13",,
"2014","MO","29416","HIOS","7","2014-01-21 08:29:49","29416","95-6042390",,"29416MO0020002","A different rate (specifically for parties of two or more)for each enrollee is added together",,,"Not Applicable","3 or more",,,"Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","14",,
"2014","MO","29416","HIOS","7","2014-01-21 08:29:49","29416","95-6042390",,"29416MO0010003","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26",,"Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","15",,
"2014","MO","29416","HIOS","7","2014-01-21 08:29:49","29416","95-6042390",,"29416MO0010004","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26",,"Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","16",,
"2014","MO","29416","HIOS","7","2014-01-21 08:29:49","29416","95-6042390",,"29416MO0010005","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26",,"Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","17",,
"2014","MO","29416","HIOS","7","2014-01-21 08:29:49","29416","95-6042390",,"29416MO0010006","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26",,"Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","18",,
"2014","MO","29416","HIOS","7","2014-01-21 08:29:49","29416","95-6042390",,"29416MO0020003","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26",,"Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","19",,
"2014","MO","29416","HIOS","7","2014-01-21 08:29:49","29416","95-6042390",,"29416MO0020004","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26",,"Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","20",,
"2014","MO","29416","HIOS","7","2014-01-21 08:29:49","29416","95-6042390",,"29416MO0020005","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26",,"Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","21",,
"2014","MO","29416","HIOS","7","2014-01-21 08:29:49","29416","95-6042390",,"29416MO0020006","There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26",,"Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","22",,
"2014","MO","30613","HIOS","5","2014-01-16 07:24:04","30613","39-1263473",,,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","3 or more","Yes","No","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Dependent on a Minor Dependent,No;Life Partner,No","10",,
"2014","MO","32753","HIOS","16","2014-03-19 07:06:49","32753","86-0257201",,,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","6","Spouse,Yes;Adopted Child,No;Foster Child,Yes;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,Yes","10",,
"2014","MO","32904","HIOS","2","2013-07-01 22:22:31","32904","43-1680523",,,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Brother or Sister,No;Self,No;Child,No","10",,
"2014","MO","40807","HIOS","6","2013-11-26 13:14:08","40807","43-0908349","40807MO009",,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Adopted Child,Yes;Brother or Sister,No;Self,No;Child,No","19",,
"2014","MO","40807","HIOS","6","2013-11-26 13:14:08","40807","43-0908349","40807MO010",,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Adopted Child,Yes;Brother or Sister,No;Self,No;Child,No","20",,
"2014","MO","40807","HIOS","6","2013-11-26 13:14:08","40807","43-0908349","40807MO015",,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Adopted Child,Yes;Brother or Sister,No;Self,No;Child,No","21",,
"2014","MO","40807","HIOS","6","2013-11-26 13:14:08","40807","43-0908349","40807MO016",,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Adopted Child,Yes;Brother or Sister,No;Self,No;Child,No","22",,
"2014","MO","40807","HIOS","6","2013-11-26 13:14:08","40807","43-0908349","40807MO017",,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Adopted Child,Yes;Brother or Sister,No;Self,No;Child,No","23",,
"2014","MO","40807","HIOS","6","2013-11-26 13:14:08","40807","43-0908349","40807MO018",,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Adopted Child,Yes;Brother or Sister,No;Self,No;Child,No","24",,
"2014","MO","40807","HIOS","6","2013-11-26 13:14:08","40807","43-0908349","40807MO019",,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Adopted Child,Yes;Brother or Sister,No;Self,No;Child,No","25",,
"2014","MO","40807","HIOS","6","2013-11-26 13:14:08","40807","43-0908349","40807MO020",,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Adopted Child,Yes;Brother or Sister,No;Self,No;Child,No","26",,
"2014","MO","40807","HIOS","6","2013-11-26 13:14:08","40807","43-0908349","40807MO021",,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Adopted Child,Yes;Brother or Sister,No;Self,No;Child,No","27",,
"2014","MO","40807","HIOS","6","2013-11-26 13:14:08","40807","43-0908349","40807MO022",,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Adopted Child,Yes;Brother or Sister,No;Self,No;Child,No","28",,
"2014","MO","44240","HIOS","8","2013-11-26 13:14:08","44240","75-1296086",,,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","1","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Collateral Dependent,No;Life Partner,No;Annultant,No","10",,
"2014","MO","44527","HIOS","7","2014-01-21 08:29:49","44527","43-1372307",,,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","25","1","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Foster Child,No;Son-in-Law or Daughter-in-Law,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Sponsored Dependent,No;Dependent on a Minor Dependent,No;Ex-Spouse,No;Collateral Dependent,No;Life Partner,No;Annultant,No","10",,
"2014","MO","48616","HIOS","1","2013-06-04 08:25:28","48616","47-0098400",,,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","21","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Stepson or Stepdaughter,No;Child,No;Sponsored Dependent,No;Life Partner,No","10",,
"2014","MO","48786","HIOS","5","2013-09-02 11:39:25","48786","13-5123390",,,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","Not Applicable","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,No;Child,No","10",,
"2014","MO","48786","HIOS","5","2013-09-02 11:39:25","48786","13-5123390","48786MO009",,,,,,,,,,,,"11",,
"2014","MO","48786","HIOS","5","2013-09-02 11:39:25","48786","13-5123390","48786MO010",,,,,,,,,,,,"12",,
"2014","MO","48786","HIOS","5","2013-09-02 11:39:25","48786","13-5123390","48786MO011",,"There are rates specifically for couples and for families (not just addition of individual rates)",,,"26",,,,,,,"13",,
"2014","MO","48786","HIOS","5","2013-09-02 11:39:25","48786","13-5123390","48786MO012",,"There are rates specifically for couples and for families (not just addition of individual rates)",,,"26",,,,,,,"14",,
"2014","MO","48786","HIOS","5","2013-09-02 11:39:25","48786","13-5123390","48786MO013",,"There are rates specifically for couples and for families (not just addition of individual rates)",,,"26",,,,,,,"15",,
"2014","MO","48786","HIOS","5","2013-09-02 11:39:25","48786","13-5123390","48786MO014",,"There are rates specifically for couples and for families (not just addition of individual rates)",,,"26",,,,,,,"16",,
"2014","MO","59976","HIOS","1","2013-06-06 10:50:48","59976","35-0472300",,,"There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","30","1","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Grandson or Granddaughter,Yes;Adopted Child,No;Foster Child,Yes;Stepson or Stepdaughter,Yes;Self,Yes;Child,No;Life Partner,No","10",,
"2014","MO","68396","HIOS","7","2013-10-15 07:27:56","68396","13-5581829",,,"There are rates specifically for couples and for families (not just addition of individual rates)","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Grandson or Granddaughter,Yes;Adopted Child,Yes;Foster Child,Yes;Ward,Yes;Stepson or Stepdaughter,Yes;Self,Yes;Child,Yes;Life Partner,No","10",,
"2014","MO","86182","HIOS","1","2013-06-06 10:50:48","86182","93-0242990",,,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","21","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Stepson or Stepdaughter,No;Child,No;Sponsored Dependent,No;Life Partner,No","10",,
"2014","MS","11324","HIOS","8","2014-01-21 08:29:49","11324","95-6042390",,,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","Not Applicable","1","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","10",,
"2014","MS","11324","HIOS","8","2014-01-21 08:29:49","11324","95-6042390",,"11324MS0010001","A different rate (specifically for parties of two or more)for each enrollee is added together",,,"Not Applicable","3 or more",,,"Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","11",,
"2014","MS","11324","HIOS","8","2014-01-21 08:29:49","11324","95-6042390",,"11324MS0010002","A different rate (specifically for parties of two or more)for each enrollee is added together",,,"Not Applicable","3 or more",,,"Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","12",,
"2014","MS","11324","HIOS","8","2014-01-21 08:29:49","11324","95-6042390",,"11324MS0020001","A different rate (specifically for parties of two or more)for each enrollee is added together",,,"Not Applicable","3 or more",,,"Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","13",,
"2014","MS","11324","HIOS","8","2014-01-21 08:29:49","11324","95-6042390",,"11324MS0020002","A different rate (specifically for parties of two or more)for each enrollee is added together",,,"Not Applicable","3 or more",,,"Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Court Appointed Guardian,No;Life Partner,No","14",,
"2014","MS","49374","HIOS","8","2014-01-21 08:29:49","49374","94-2761537",,"49374MS0020006","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Child,No;Life Partner,No","14",,
"2014","MS","49374","HIOS","8","2014-01-21 08:29:49","49374","94-2761537",,"49374MS0010001","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","Not Applicable","3 or more","Yes","Yes","Age on effective date","Not Applicable","Adopted Child,Yes;Foster Child,Yes;Stepson or Stepdaughter,Yes;Child,Yes","15",,
"2014","MS","49374","HIOS","8","2014-01-21 08:29:49","49374","94-2761537",,"49374MS0010002","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","Not Applicable","3 or more","Yes","Yes","Age on effective date","Not Applicable","Adopted Child,Yes;Foster Child,Yes;Stepson or Stepdaughter,Yes;Child,Yes","16",,
"2014","MS","49374","HIOS","8","2014-01-21 08:29:49","49374","94-2761537",,"49374MS0010004","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Child,No;Life Partner,No","17",,
"2014","MS","49374","HIOS","8","2014-01-21 08:29:49","49374","94-2761537",,"49374MS0010005","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","Not Applicable","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Child,No;Life Partner,No","18",,
"2014","MS","49374","HIOS","8","2014-01-21 08:29:49","49374","94-2761537",,"49374MS0010006","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Child,No;Life Partner,No","19",,
"2014","MS","60328","HIOS","8","2014-01-17 09:36:20","60328","75-1233841",,,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","Not Applicable","3 or more","Yes","Yes","Age on effective date","Not Applicable","Adopted Child,Yes;Foster Child,Yes;Stepson or Stepdaughter,Yes;Child,Yes","10",,
"2014","MS","60328","HIOS","8","2014-01-17 09:36:20","60328","75-1233841",,"60328MS0010001","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","Not Applicable","3 or more","Yes","Yes","Age on effective date","Not Applicable","Adopted Child,Yes;Foster Child,Yes;Stepson or Stepdaughter,Yes;Child,Yes","11",,
"2014","MS","60328","HIOS","8","2014-01-17 09:36:20","60328","75-1233841",,"60328MS0010002","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","Not Applicable","3 or more","Yes","Yes","Age on effective date","Not Applicable","Adopted Child,Yes;Foster Child,Yes;Stepson or Stepdaughter,Yes;Child,Yes","12",,
"2014","MS","60328","HIOS","8","2014-01-17 09:36:20","60328","75-1233841",,"60328MS0010004","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Child,No;Life Partner,No","13",,
"2014","MS","60328","HIOS","8","2014-01-17 09:36:20","60328","75-1233841",,"60328MS0010006","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Child,No;Life Partner,No","14",,
"2014","MS","60328","HIOS","8","2014-01-17 09:36:20","60328","75-1233841",,"60328MS0020001","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","Not Applicable","3 or more","Yes","Yes","Age on effective date","Not Applicable","Adopted Child,Yes;Foster Child,Yes;Stepson or Stepdaughter,Yes;Child,Yes","15",,
"2014","MS","60328","HIOS","8","2014-01-17 09:36:20","60328","75-1233841",,"60328MS0020002","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","Not Applicable","3 or more","Yes","Yes","Age on effective date","Not Applicable","Adopted Child,Yes;Foster Child,Yes;Stepson or Stepdaughter,Yes;Child,Yes","16",,
"2014","MS","60328","HIOS","8","2014-01-17 09:36:20","60328","75-1233841",,"60328MS0020004","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Child,No;Life Partner,No","17",,
"2014","MS","60328","HIOS","8","2014-01-17 09:36:20","60328","75-1233841",,"60328MS0020006","A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","3 or more","Yes","Yes","Age on effective date","Not Applicable","Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Child,No;Life Partner,No","18",,
"2014","MS","94237","HIOS","4","2013-08-30 07:44:10","94237","20-8570212",,,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","1","No","No","Age on effective date","6","Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Child,No;Dependent on a Minor Dependent,No","10",,
"2014","NC","11512","HIOS","9","2014-01-29 08:00:05","11512","56-0894904",,,"A different rate (specifically for parties of two or more)for each enrollee is added together","3 or more","3 or more","26","1","Yes","Yes","Age on effective date","6","Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Self,No;Child,No;Life Partner,No","10",,
